rep,id,k1,k2,A0,peak
75,6,0.386731,0.00865571,0.105821,70.9943
76,6,0.388138,0.00400605,0.0870351,67.8159
77,6,0.367027,0.00913022,0.0944595,71.852
78,6,0.32511,0.00491457,0.148812,70.5533
79,6,0.322318,0.00515775,0.0799376,66.3235
80,6,0.34611,0.00515775,0.0834607,66.3235
81,6,0.337124,0.00618567,0.084407,70.2
82,6,0.337124,0.00751438,0.0808575,70.2
83,6,0.36624,0.00751438,0.0787192,69.7689
84,6,0.345074,0.00386516,0.0856023,69.7287
85,6,0.3555,0.00386516,0.0856023,69.7287
86,6,0.357093,0.00634924,0.0899426,68.7798
87,6,0.362501,0.00398026,0.096468,69.4519
88,6,0.381329,0.00597547,0.0954409,70.3337
89,6,0.326144,0.00437926,0.0625322,67.568
90,6,0.34468,0.00598338,0.0790856,69.8366
91,6,0.34468,0.00475601,0.0917399,69.8366
92,6,0.370171,0.00437713,0.050641,69.7098
93,6,0.474004,0.00585734,0.0736308,70.0531
94,6,0.474004,0.00585734,0.0775467,70.0531
1,7,0.266388,0.00754706,0.125615,70.5971
2,7,0.30221,0.00566243,0.106166,68.6538
3,7,0.276195,0.00728244,0.184705,70.7994
4,7,0.265751,0.00642815,0.127929,69.7124
5,7,0.277594,0.00426994,0.111219,69.9515
6,7,0.258114,0.00525076,0.115572,68.3714
7,7,0.258114,0.00461785,0.115572,69.7914
8,7,0.257787,0.00507227,0.130201,68.1051
9,7,0.247921,0.00683149,0.1248,66.6088
10,7,0.247921,0.00603305,0.1248,70.0486
11,7,0.232691,0.00634912,0.1248,71.0107
12,7,0.22508,0.00617102,0.147321,68.9707
13,7,0.241473,0.00399971,0.131595,75.5311
14,7,0.241473,0.0045096,0.131595,74.0846
15,7,0.23029,0.00579617,0.267947,72.262
16,7,0.244827,0.00636603,0.194985,71.9601
17,7,0.266634,0.00595537,0.115541,71.4629
18,7,0.290777,0.008211,0.269372,73.0461
19,7,0.277085,0.008211,0.269372,73.0461
20,7,0.243558,0.00644245,0.130706,74.5583
21,7,0.223737,0.00614446,0.16447,68.1153
22,7,0.25591,0.00656126,0.172624,71.9281
23,7,0.230766,0.00468309,0.220951,67.3665
24,7,0.257606,0.00488372,0.166893,67.5976
25,7,0.278965,0.00653928,0.103203,74.8042
26,7,0.266358,0.00655338,0.0911204,66.7223
27,7,0.300923,0.00541753,0.0959364,68.6873
28,7,0.277212,0.00595664,0.11348,66.4391
29,7,0.235538,0.00569776,0.20404,73.0965
30,7,0.28726,0.00667024,0.214681,68.74
31,7,0.28726,0.00701964,0.190142,68.74
32,7,0.247098,0.00441493,0.102614,69.0884
33,7,0.278978,0.00517178,0.150395,69.0884
34,7,0.255012,0.005881,0.162969,70.9185
35,7,0.260792,0.00772902,0.100872,72.0729
36,7,0.253596,0.00637471,0.147197,72.3699
37,7,0.256475,0.0057118,0.137324,71.5475
38,7,0.256475,0.00432785,0.137119,70.3293
39,7,0.22503,0.0044096,0.141943,67.0605
40,7,0.236007,0.00511656,0.152778,66.2715
41,7,0.236007,0.0067883,0.155,69.5499
42,7,0.247795,0.00440447,0.109971,68.6353
43,7,0.236901,0.00422501,0.134625,67.5011
44,7,0.259131,0.00392528,0.0888123,69.2461
45,7,0.250358,0.00653729,0.132919,67.0584
46,7,0.248002,0.00611243,0.125622,66.6781
47,7,0.237899,0.00575647,0.139092,65.754
48,7,0.31209,0.00704001,0.129978,69.8357
49,7,0.275221,0.00630081,0.129006,70.7547
50,7,0.242492,0.00670154,0.145793,71.8875
51,7,0.258421,0.00731014,0.155234,68.1981
52,7,0.32339,0.00731014,0.114629,65.2937
53,7,0.253507,0.00872249,0.154823,70.4565
54,7,0.309529,0.0057549,0.101218,66.037
55,7,0.292898,0.00668442,0.12146,72.9833
56,7,0.260376,0.00406896,0.155305,64.7842
57,7,0.244599,0.00644208,0.155305,65.6115
58,7,0.244599,0.00644208,0.127443,65.6115
59,7,0.282995,0.00725849,0.105014,73.2185
60,7,0.291082,0.00692763,0.103714,71.0954
61,7,0.291082,0.0050403,0.0924534,71.0954
62,7,0.294444,0.00572041,0.215145,68.8337
63,7,0.252517,0.00430504,0.172087,65.0533
64,7,0.270158,0.00430504,0.172087,65.1925
65,7,0.284381,0.004931,0.172087,68.0777
66,7,0.259007,0.00486559,0.114836,68.9926
67,7,0.259007,0.00486559,0.114836,68.9926
68,7,0.271939,0.00523874,0.114836,66.5807
69,7,0.252482,0.0041334,0.0969919,70.5368
70,7,0.242423,0.00419388,0.118731,69.0629
71,7,0.257204,0.00478491,0.21184,69.1752
72,7,0.266275,0.00395847,0.1584,65.6577
73,7,0.266275,0.00517013,0.1584,72.3647
74,7,0.266275,0.00539328,0.192354,71.8379
75,7,0.272802,0.00544478,0.120667,71.2161
76,7,0.268153,0.00740043,0.115507,67.4211
77,7,0.268153,0.00385384,0.0966512,67.1539
78,7,0.300459,0.00627959,0.110441,63.862
79,7,0.274883,0.0047323,0.11348,66.0867
80,7,0.241034,0.00726577,0.122183,68.8715
81,7,0.26668,0.00886721,0.111945,69.2628
82,7,0.248454,0.00601819,0.159812,75.0454
83,7,0.248454,0.00643759,0.178656,70.0025
84,7,0.269095,0.00738141,0.093063,70.5159
85,7,0.256968,0.00692457,0.0869366,72.1157
86,7,0.254697,0.00788339,0.0948647,72.1157
87,7,0.261792,0.00534314,0.114826,69.6669
88,7,0.243689,0.00585083,0.18077,68.052
89,7,0.250686,0.00774573,0.0888054,71.6776
90,7,0.355072,0.00633846,0.158895,66.7182
91,7,0.28746,0.00848159,0.118652,72.5233
92,7,0.327331,0.00848159,0.118652,72.5233
93,7,0.332491,0.00788245,0.162425,72.171
94,7,0.276928,0.00508213,0.119889,65.6889
1,8,0.335678,0.00560719,0.0717748,69.4101
2,8,0.286966,0.00724141,0.113448,70.3287
3,8,0.336556,0.0053579,0.10731,70.395
4,8,0.323202,0.00558092,0.129038,72.0645
5,8,0.294962,0.00637431,0.117654,66.767
6,8,0.304098,0.00541665,0.0944525,65.9055
7,8,0.314309,0.00587127,0.0990644,65.9055
8,8,0.303467,0.00579686,0.0897325,65.1981
9,8,0.303393,0.00508608,0.0972722,72.9991
10,8,0.303393,0.00849375,0.0948503,72.9991
11,8,0.286258,0.00671467,0.149869,66.7288
12,8,0.300598,0.00837446,0.100141,73.1886
13,8,0.300598,0.00415287,0.100141,73.1886
14,8,0.295037,0.00361436,0.100141,69.1134
15,8,0.365752,0.00564482,0.102947,69.5201
16,8,0.295693,0.00567359,0.102947,69.5201
17,8,0.357701,0.00550223,0.0917171,70.6495
18,8,0.378939,0.0051616,0.124298,69.9113
19,8,0.345298,0.00666305,0.146236,70.0014
20,8,0.269377,0.00487069,0.146236,70.4036
21,8,0.279452,0.00755858,0.1235,68.8701
22,8,0.334389,0.00748569,0.217591,69.8569
23,8,0.285735,0.00700062,0.21759,70.9151
24,8,0.287186,0.0056379,0.116787,76.1396
25,8,0.310034,0.00524491,0.0730038,73.7767
26,8,0.337778,0.00397346,0.0898668,73.3552
27,8,0.317702,0.0057031,0.0766982,66.8944
28,8,0.312005,0.00575661,0.0936419,67.7897
29,8,0.308022,0.00472087,0.197753,69.6225
30,8,0.255528,0.00603944,0.144673,69.8082
31,8,0.320706,0.00713503,0.09609,73.3275
32,8,0.304953,0.00650888,0.120216,72.4071
33,8,0.30225,0.00515153,0.0905892,72.8303
34,8,0.309166,0.00577505,0.0905892,71.8854
35,8,0.339143,0.00399886,0.104105,72.2743
36,8,0.305798,0.00595736,0.218269,70.3402
37,8,0.261304,0.00577455,0.162624,66.8419
38,8,0.261925,0.00587574,0.162624,73.5603
39,8,0.318101,0.00622588,0.110351,71.1475
40,8,0.318101,0.00639222,0.110351,71.1475
41,8,0.290447,0.00564558,0.0814826,67.128
42,8,0.31147,0.00649207,0.100008,65.8012
43,8,0.31147,0.00553121,0.100008,67.6933
44,8,0.303588,0.00460152,0.116396,71.802
45,8,0.287503,0.00294141,0.122503,70.1019
46,8,0.368923,0.00698188,0.116069,70.6064
47,8,0.34711,0.00698188,0.14455,68.3808
48,8,0.304833,0.00818076,0.172236,68.6097
49,8,0.274347,0.00160838,0.168431,71.3894
50,8,0.290393,0.00176356,0.105139,66.5639
51,8,0.303973,0.002944,0.0892011,66.2753
52,8,0.414874,0.0073841,0.11184,71.5564
53,8,0.317104,0.00586717,0.0925333,70.5034
54,8,0.298813,0.00566533,0.0925333,68.9331
55,8,0.332017,0.00518713,0.102114,66.1686
56,8,0.332017,0.00445815,0.108113,66.1686
57,8,0.310431,0.00584956,0.108113,65.1678
58,8,0.315822,0.00441827,0.180227,64.3564
59,8,0.324958,0.00565184,0.0739654,68.0108
60,8,0.288004,0.00686442,0.148184,65.9072
61,8,0.288004,0.00371355,0.164271,68.119
62,8,0.304041,0.00453526,0.086541,67.9575
63,8,0.304041,0.00618603,0.0929851,68.363
64,8,0.277498,0.00598591,0.108458,68.9669
65,8,0.352456,0.00602924,0.0995061,67.8588
66,8,0.334023,0.00604271,0.131478,66.2073
67,8,0.339607,0.00416877,0.0696993,67.8892
68,8,0.399917,0.00706545,0.0950754,70.8967
69,8,0.292857,0.00827099,0.151211,72.2747
70,8,0.271441,0.00827099,0.151211,69.6095
71,8,0.293784,0.00706309,0.0939711,71.7003
72,8,0.275683,0.00698997,0.159164,71.0811
73,8,0.317539,0.00698997,0.0997184,71.0811
74,8,0.290372,0.00585146,0.105232,66.7628
75,8,0.28965,0.00649874,0.117364,71.8321
76,8,0.274399,0.0053705,0.139487,68.7214
77,8,0.324618,0.00496678,0.117169,67.0558
78,8,0.287413,0.00687686,0.0782026,69.4207
79,8,0.298687,0.00381529,0.097932,70.507
80,8,0.277212,0.00512251,0.13582,66.2543
81,8,0.308742,0.0070324,0.161971,71.4459
82,8,0.280437,0.0063861,0.117801,71.9296
83,8,0.29856,0.00499576,0.106737,71.453
84,8,0.315122,0.00577731,0.113167,69.5302
85,8,0.291189,0.00628119,0.11396,72.6015
86,8,0.326861,0.00550116,0.0926444,72.0596
87,8,0.394841,0.00553569,0.108978,67.9662
88,8,0.284347,0.00463488,0.112769,68.4201
89,8,0.281869,0.00720131,0.144404,72.0532
90,8,0.346857,0.00766922,0.131553,68.5979
91,8,0.307529,0.00662449,0.181856,70.6897
92,8,0.317535,0.00645967,0.139895,66.527
93,8,0.300385,0.00560309,0.154788,66.6916
94,8,0.296984,0.00645894,0.119964,66.2887
1,9,0.300786,0.00585401,0.161877,71.7577
2,9,0.305703,0.00583544,0.163502,71.3779
3,9,0.313455,0.00579361,0.0811723,70.831
4,9,0.366512,0.00534055,0.080688,69.9033
5,9,0.316427,0.00331374,0.0655982,68.4254
6,9,0.260164,0.00721918,0.148222,71.1475
7,9,0.28163,0.00708483,0.118335,69.4106
8,9,0.313946,0.0078942,0.105304,70.0592
9,9,0.274238,0.00659094,0.113919,69.7308
10,9,0.274238,0.00500236,0.126085,69.7555
11,9,0.413734,0.00614268,0.102287,66.4537
12,9,0.399074,0.00650879,0.128237,65.8845
13,9,0.445139,0.00709521,0.0664326,71.9461
14,9,0.296746,0.00709844,0.111328,71.8553
15,9,0.321972,0.00710479,0.0578033,66.613
16,9,0.299249,0.00700429,0.0835397,69.0693
17,9,0.249749,0.00535258,0.134855,70.0959
18,9,0.327802,0.00394581,0.085619,70.2132
19,9,0.299446,0.00617613,0.085619,70.2132
20,9,0.382766,0.00578003,0.123643,63.9903
21,9,0.265608,0.00523908,0.17371,67.3786
22,9,0.302022,0.00531346,0.0821155,66.466
23,9,0.302022,0.00937875,0.0821155,72.1735
24,9,0.286574,0.0063713,0.0851048,67.9711
25,9,0.290674,0.00629945,0.0913832,68.0377
26,9,0.291346,0.00629945,0.142308,68.5351
27,9,0.34144,0.00800213,0.0689703,71.0342
28,9,0.408843,0.00630386,0.0667803,72.3666
29,9,0.302713,0.00711109,0.105459,70.6468
30,9,0.293742,0.00703008,0.0998989,70.3477
31,9,0.282917,0.00599852,0.0798549,69.364
32,9,0.341174,0.00587713,0.0803617,69.676
33,9,0.325764,0.00626896,0.0618888,69.676
34,9,0.322518,0.0069633,0.0717566,67.4315
35,9,0.322518,0.00667956,0.0717566,68.8882
36,9,0.298375,0.00667956,0.0636858,68.1471
37,9,0.317572,0.00852375,0.0791135,67.4808
38,9,0.313824,0.00731338,0.111088,67.3211
39,9,0.316241,0.00732921,0.0938593,71.382
40,9,0.307051,0.00709229,0.0823309,71.6876
41,9,0.400999,0.00718427,0.108773,70.0285
42,9,0.334917,0.00678646,0.06833,66.2265
43,9,0.380019,0.00634344,0.0920191,68.5922
44,9,0.299379,0.00447555,0.0758422,71.9148
45,9,0.329745,0.00486209,0.0613002,73.2902
46,9,0.329745,0.00599505,0.0810112,73.2902
47,9,0.346025,0.00646178,0.163175,71.0152
48,9,0.31017,0.00494504,0.0760648,64.1582
49,9,0.337796,0.00494504,0.0760648,70.0046
50,9,0.339244,0.00712513,0.137995,73.8828
51,9,0.352336,0.00694389,0.0808341,70.5563
52,9,0.321363,0.00634447,0.13346,71.985
53,9,0.316721,0.00640203,0.0948509,73.3583
54,9,0.34988,0.0056032,0.0676287,69.5121
55,9,0.257385,0.00573019,0.126916,67.2111
56,9,0.30012,0.00693286,0.118872,73.0886
57,9,0.302043,0.0080074,0.102936,70.0536
58,9,0.348372,0.00590963,0.0571513,67.7247
59,9,0.324986,0.00413935,0.0790694,66.6243
60,9,0.363991,0.00797122,0.0934621,66.2545
61,9,0.343026,0.00823692,0.0819147,71.0858
62,9,0.343174,0.007646,0.0665186,70.9284
63,9,0.35493,0.00650528,0.123977,67.9466
64,9,0.35493,0.00650528,0.127158,67.9466
65,9,0.341268,0.00559753,0.0720299,73.6807
66,9,0.335272,0.00699466,0.0856737,61.6376
67,9,0.335272,0.00699466,0.0856737,73.1027
68,9,0.336663,0.00602286,0.0685277,70.7684
69,9,0.262096,0.00677763,0.21289,66.5337
70,9,0.305647,0.00616064,0.0919783,67.4778
71,9,0.305647,0.00616064,0.112638,64.5025
72,9,0.289543,0.00795767,0.0985206,66.6533
73,9,0.300083,0.00795767,0.0985206,69.6005
74,9,0.271578,0.00525608,0.12526,68.0897
75,9,0.324291,0.00644674,0.0779683,67.7624
76,9,0.324291,0.00644674,0.0779683,73.8032
77,9,0.300668,0.00871601,0.0890026,72.7863
78,9,0.288041,0.00871601,0.0748124,70.8386
79,9,0.379298,0.00787829,0.109584,69.5541
80,9,0.252785,0.00944981,0.237252,69.7563
81,9,0.312771,0.00759132,0.0823615,63.6421
82,9,0.32661,0.00807206,0.0862588,67.925
83,9,0.32661,0.00807206,0.0862588,67.925
84,9,0.367113,0.00717429,0.0786058,70.7209
85,9,0.318134,0.00609867,0.100754,66.8536
86,9,0.299036,0.00826168,0.0554792,69.2384
87,9,0.378664,0.00746513,0.0614926,69.8728
88,9,0.378664,0.00834652,0.0846578,70.3484
89,9,0.318584,0.00862099,0.0855371,66.9581
90,9,0.293636,0.00760271,0.126253,69.9348
91,9,0.293636,0.00785665,0.0946191,69.9348
92,9,0.30054,0.00662183,0.114158,71.3556
93,9,0.356977,0.00927237,0.0773472,74.9916
94,9,0.291715,0.00574176,0.0902528,69.2704
1,10,0.362483,0.00628844,0.0775424,68.4802
2,10,0.36458,0.00773657,0.0750328,67.4168
3,10,0.334627,0.00701772,0.0662588,71.7506
4,10,0.354779,0.00692398,0.0556233,71.5495
5,10,0.328492,0.00810581,0.0934139,65.2243
6,10,0.31499,0.00709014,0.064581,68.1673
7,10,0.32673,0.00677802,0.0587279,69.2448
8,10,0.32673,0.00826232,0.126035,69.4407
9,10,0.332464,0.00694224,0.0563936,71.5002
10,10,0.317996,0.00695506,0.0880274,72.1047
11,10,0.411425,0.00819047,0.0651076,67.0436
12,10,0.35181,0.00986988,0.0977967,71.9718
13,10,0.343781,0.00776225,0.072943,70.2103
14,10,0.336594,0.00776225,0.0671915,73.8498
15,10,0.306439,0.00770913,0.0777405,72.5029
16,10,0.314422,0.00737617,0.0760792,72.9404
17,10,0.362277,0.00755426,0.0795004,68.5582
18,10,0.345369,0.00621938,0.0711304,72.1629
19,10,0.349366,0.00621938,0.167499,67.2043
20,10,0.365285,0.00477455,0.0679584,66.3629
21,10,0.387732,0.00621748,0.0676659,73.7616
22,10,0.357588,0.00856705,0.0760376,67.1338
23,10,0.336938,0.00711605,0.0760376,71.898
24,10,0.328532,0.00887279,0.0626719,71.3201
25,10,0.348901,0.00740155,0.0542975,71.5839
26,10,0.313211,0.0051494,0.175561,66.1166
27,10,0.315123,0.00522056,0.102757,65.7203
28,10,0.35437,0.00579241,0.0652708,67.0243
29,10,0.351109,0.00579241,0.099089,68.5152
30,10,0.332777,0.00653751,0.099089,69.5234
31,10,0.332777,0.00653751,0.099089,69.5234
32,10,0.354497,0.0057825,0.0761739,67.0593
33,10,0.311706,0.00482569,0.0982943,70.1352
34,10,0.344623,0.00707127,0.0786641,70.1046
35,10,0.368982,0.00620873,0.140039,67.8824
36,10,0.38013,0.0074339,0.0745423,71.62
37,10,0.331692,0.0074339,0.0745423,71.0345
38,10,0.364369,0.00546304,0.0763378,70.1691
39,10,0.343759,0.00591482,0.0744031,69.0025
40,10,0.316694,0.00506268,0.064997,70.0153
41,10,0.316694,0.00499775,0.123479,67.771
42,10,0.353359,0.00879043,0.0536397,71.9499
43,10,0.352326,0.00647197,0.0784187,68.1396
44,10,0.352326,0.00647197,0.0703141,68.1396
45,10,0.380131,0.00783921,0.0703141,67.8578
46,10,0.355367,0.00863062,0.0703141,69.3888
47,10,0.355367,0.00559241,0.0616477,69.3888
48,10,0.352348,0.0054704,0.145858,68.3043
49,10,0.516924,0.00732965,0.0749271,68.841
50,10,0.31785,0.0063612,0.118112,70.9047
51,10,0.478914,0.00572403,0.0523925,72.1831
52,10,0.299204,0.00812002,0.128419,73.9237
53,10,0.380358,0.00610893,0.0888354,68.2858
54,10,0.343034,0.00641927,0.0506238,65.6202
55,10,0.365353,0.00919558,0.0834521,72.0013
56,10,0.343867,0.00556119,0.0773508,70.831
57,10,0.347865,0.0076927,0.0478424,71.0109
58,10,0.313122,0.00855747,0.0519403,66.3014
59,10,0.337637,0.00675317,0.124634,65.5118
60,10,0.32076,0.0068923,0.0699779,68.5573
61,10,0.355028,0.00613524,0.0919461,72.4668
62,10,0.292983,0.00945768,0.113902,70.6181
63,10,0.318306,0.0072956,0.0694263,71.047
64,10,0.314364,0.00778646,0.114454,65.3253
65,10,0.395432,0.0107151,0.0701914,65.2513
66,10,0.489317,0.00482758,0.123762,66.9118
67,10,0.370915,0.00661732,0.074727,69.8995
68,10,0.321577,0.00658729,0.0849722,68.6473
69,10,0.306012,0.0069563,0.0868532,70.4421
70,10,0.354799,0.00611124,0.0968631,69.7275
71,10,0.311489,0.00810747,0.0877428,72.8966
72,10,0.359366,0.0113932,0.0783341,71.2762
73,10,0.323911,0.00615581,0.061147,71.5393
74,10,0.418104,0.006014,0.0539488,67.1687
75,10,0.299282,0.00832773,0.0868359,70.8561
76,10,0.299282,0.00727211,0.121608,70.8561
77,10,0.299929,0.00768996,0.09238,68.1195
78,10,0.376173,0.00861495,0.0543544,69.3828
79,10,0.359708,0.00765495,0.100701,67.7213
80,10,0.355372,0.00694773,0.0674201,66.4017
81,10,0.340976,0.00562618,0.0619211,69.0327
82,10,0.354767,0.00562618,0.074424,69.0327
83,10,0.369535,0.00867756,0.074424,69.9964
84,10,0.375553,0.00789074,0.0561796,69.0714
85,10,0.375553,0.0097692,0.0561796,69.0714
86,10,0.358758,0.00476027,0.0599766,67.3659
87,10,0.362165,0.00425686,0.0977833,64.6783
88,10,0.369056,0.0047466,0.0664549,64.6783
89,10,0.320247,0.00738007,0.0664549,68.1889
90,10,0.321802,0.00738007,0.0789332,66.83
91,10,0.384276,0.00738007,0.0581497,66.83
92,10,0.347378,0.00606813,0.0647047,65.0668
93,10,0.347378,0.00722909,0.103911,68.1779
94,10,0.348039,0.00703745,0.0735747,71.3567
1,11,0.27886,0.00762622,0.104507,67.8422
2,11,0.250017,0.00654181,0.0894112,68.6734
3,11,0.280049,0.0111228,0.0799497,69.0902
4,11,0.251048,0.00879339,0.0701977,72.6683
5,11,0.287828,0.00785104,0.0855893,71.8053
6,11,0.282245,0.00709798,0.0855413,70.7471
7,11,0.258967,0.00618282,0.0964488,71.0045
8,11,0.246763,0.00720139,0.0952434,68.8345
9,11,0.278418,0.00867763,0.0919555,69.8799
10,11,0.278418,0.00867763,0.0549571,67.8987
11,11,0.252129,0.00832352,0.0879753,67.7311
12,11,0.264086,0.00828832,0.0942669,64.5027
13,11,0.243652,0.00923463,0.106984,66.1263
14,11,0.456241,0.0120371,0.0533259,67.5708
15,11,0.290594,0.0101814,0.0953092,69.612
16,11,0.262555,0.0100091,0.0672925,70.2149
17,11,0.318236,0.006645,0.0589557,67.9216
18,11,0.281253,0.00651017,0.097476,65.9395
19,11,0.281253,0.00651017,0.0671295,67.0903
20,11,0.284235,0.0113886,0.0888337,72.0799
21,11,0.270603,0.0100739,0.0949175,68.1262
22,11,0.334941,0.0110241,0.0620707,67.1061
23,11,0.345657,0.00863515,0.0598299,69.2757
24,11,0.306511,0.0100022,0.0710307,70.1482
25,11,0.308434,0.0100022,0.0710307,70.4534
26,11,0.278411,0.0120984,0.0992635,71.681
27,11,0.280974,0.00793377,0.0619915,73.7806
28,11,0.295387,0.0120174,0.129069,70.3059
29,11,0.244666,0.00740334,0.0799026,70.3059
30,11,0.253442,0.0085462,0.110697,69.0844
31,11,0.235747,0.00833303,0.112135,67.0935
32,11,0.280973,0.0131334,0.0700725,67.6708
33,11,0.304495,0.00847982,0.106082,63.8558
34,11,0.272304,0.00954694,0.0847821,72.136
35,11,0.28828,0.0103153,0.0815592,72.136
36,11,0.258709,0.00719487,0.0815592,72.136
37,11,0.258709,0.00719487,0.101161,72.136
38,11,0.261504,0.00941935,0.100795,71.2029
39,11,0.261504,0.00600567,0.0951157,71.2029
40,11,0.261504,0.00909702,0.0951157,71.2029
41,11,0.253151,0.0105703,0.127027,69.3237
42,11,0.276581,0.00942512,0.084892,73.6955
43,11,0.276581,0.00942512,0.084892,73.6955
44,11,0.323375,0.00779336,0.0634856,69.8246
45,11,0.291112,0.0113657,0.0885854,71.577
46,11,0.285978,0.00935478,0.0878645,68.4208
47,11,0.33596,0.0116399,0.0789881,69.2146
48,11,0.282655,0.00675047,0.0740732,71.7287
49,11,0.243684,0.00696995,0.112997,72.7196
50,11,0.301053,0.0098481,0.100856,69.4123
51,11,0.287848,0.00985319,0.072462,72.3664
52,11,0.271884,0.00985319,0.072462,72.3664
53,11,0.294452,0.0111481,0.072462,70.9388
54,11,0.327218,0.00950162,0.0550248,67.8864
55,11,0.33502,0.00950162,0.0977872,67.8864
56,11,0.291578,0.00746259,0.078299,69.0988
57,11,0.255286,0.00783751,0.077208,66.6317
58,11,0.255286,0.00870135,0.077208,66.6317
59,11,0.273701,0.0071673,0.063582,69.5781
60,11,0.274227,0.00775816,0.0706302,71.3988
61,11,0.274227,0.010714,0.0706302,71.3988
62,11,0.282256,0.00993233,0.073463,71.0116
63,11,0.283995,0.00780669,0.0590877,69.314
64,11,0.283995,0.0114307,0.0590877,68.3763
65,11,0.294402,0.0105843,0.0498217,69.1951
66,11,0.260665,0.00893771,0.067834,68.2837
67,11,0.249315,0.0100065,0.0644253,68.6929
68,11,0.267908,0.00815052,0.0602322,69.1326
69,11,0.28781,0.00620186,0.0616065,69.1244
70,11,0.292277,0.0105196,0.0654442,67.7618
71,11,0.377392,0.0105196,0.0657132,68.7591
72,11,0.250321,0.00966136,0.191681,71.214
73,11,0.247789,0.00805755,0.110748,72.2561
74,11,0.228985,0.00533976,0.125533,65.9147
75,11,0.2304,0.00654443,0.143807,72.543
76,11,0.262118,0.00597621,0.085461,69.6635
77,11,0.309631,0.0132393,0.0396706,70.079
78,11,0.327273,0.0118078,0.135087,68.6736
79,11,0.327273,0.0130424,0.102904,68.6736
80,11,0.30206,0.00720882,0.0920686,69.7543
81,11,0.274326,0.010786,0.08841,70.204
82,11,0.274326,0.00857242,0.0843025,70.204
83,11,0.274326,0.00736464,0.082937,69.4653
84,11,0.281763,0.0100525,0.0630296,68.8568
85,11,0.262178,0.00626292,0.109057,68.2822
86,11,0.262178,0.00798206,0.149957,70.3245
87,11,0.287011,0.012161,0.189757,69.5547
88,11,0.290199,0.00986781,0.0801382,69.0683
89,11,0.269467,0.00907347,0.0830818,69.6649
90,11,0.290113,0.00907347,0.0753305,70.8513
91,11,0.289364,0.00907347,0.0753305,70.8513
92,11,0.264737,0.0129556,0.0751236,68.1296
93,11,0.254079,0.00962062,0.11233,68.4597
94,11,0.263961,0.00962062,0.0966046,68.9702
1,12,0.368203,0.00519248,0.0835803,71.8325
2,12,0.299457,0.00446417,0.0871054,66.845
3,12,0.477598,0.00427076,0.115899,67.1501
4,12,0.387143,0.00427076,0.0815153,73.7928
5,12,0.351225,0.00480907,0.0749962,73.5992
6,12,0.367893,0.00392884,0.104665,68.7409
7,12,0.322233,0.00366648,0.104665,69.0917
8,12,0.334911,0.00618283,0.112467,66.9466
9,12,0.427335,0.00653526,0.080137,72.2483
10,12,0.392539,0.00544628,0.080137,71.5615
