rep,id,k1,k2,A0,peak,Vaccine_Group
83,23,0.404129,0.00483384,0.016103,67.8159,0.05ug Pfizer
84,23,0.385008,0.00432505,0.00645362,66.1291,0.05ug Pfizer
85,23,0.403527,0.00366091,0.00575617,66.4664,0.05ug Pfizer
86,23,0.459704,0.00379879,0.00688159,66.1542,0.05ug Pfizer
87,23,0.39726,0.00462529,0.00681694,67.3728,0.05ug Pfizer
88,23,0.38782,0.00301531,0.00620673,67.6726,0.05ug Pfizer
89,23,0.364854,0.00342659,0.015105,67.0623,0.05ug Pfizer
90,23,0.41997,0.00353582,0.0104562,67.1927,0.05ug Pfizer
91,23,0.393856,0.00490993,0.0102953,67.0275,0.05ug Pfizer
92,23,0.41997,0.00334685,0.00809672,67.1927,0.05ug Pfizer
93,23,0.379153,0.00490993,0.0107204,66.9707,0.05ug Pfizer
94,23,0.397085,0.00462052,0.00770995,66.9001,0.05ug Pfizer
95,23,0.379153,0.00602792,0.0107104,66.9534,0.05ug Pfizer
96,23,0.397085,0.00437097,0.00770995,66.9001,0.05ug Pfizer
97,23,0.411731,0.0035147,0.0073573,67.2785,0.05ug Pfizer
98,23,0.389264,0.00296358,0.00951759,66.7331,0.05ug Pfizer
99,23,0.403861,0.0035147,0.00841798,66.6424,0.05ug Pfizer
100,23,0.400002,0.00444656,0.00797811,66.9167,0.05ug Pfizer
1,24,0.344112,0.0284157,0.00416802,66.6501,0.05ug Pfizer
2,24,0.325484,0.0240906,0.00583249,68.1221,0.05ug Pfizer
3,24,0.323641,0.0252006,0.00302525,66.8568,0.05ug Pfizer
4,24,0.320842,0.0250843,0.00366916,67.8969,0.05ug Pfizer
5,24,0.323641,0.0252006,0.00529373,66.96,0.05ug Pfizer
6,24,0.320842,0.031537,0.00518701,67.5466,0.05ug Pfizer
7,24,0.327111,0.0235133,0.00529373,67.6429,0.05ug Pfizer
8,24,0.31034,0.0217981,0.00695566,67.428,0.05ug Pfizer
9,24,0.327111,0.0235133,0.00529373,67.6429,0.05ug Pfizer
10,24,0.31034,0.0217981,0.00507969,67.0926,0.05ug Pfizer
11,24,0.327111,0.023481,0.00422969,67.2508,0.05ug Pfizer
12,24,0.31034,0.0242552,0.00854511,67.0926,0.05ug Pfizer
13,24,0.32549,0.0204728,0.00570918,67.2993,0.05ug Pfizer
14,24,0.309723,0.0221391,0.00797054,67.2528,0.05ug Pfizer
15,24,0.322338,0.0225568,0.00570918,67.2993,0.05ug Pfizer
16,24,0.309723,0.0228066,0.00797054,67.2528,0.05ug Pfizer
17,24,0.322338,0.0225568,0.0046519,67.2993,0.05ug Pfizer
18,24,0.305622,0.0228066,0.00797054,67.2528,0.05ug Pfizer
19,24,0.322338,0.0225568,0.0046519,67.2993,0.05ug Pfizer
20,24,0.305622,0.0228066,0.00797054,67.2528,0.05ug Pfizer
21,24,0.308479,0.021423,0.00723179,67.2764,0.05ug Pfizer
22,24,0.319912,0.0285348,0.00665857,66.4203,0.05ug Pfizer
23,24,0.316866,0.0198525,0.00547015,67.2764,0.05ug Pfizer
24,24,0.322453,0.0268669,0.00665857,67.8111,0.05ug Pfizer
25,24,0.316866,0.0198525,0.00510353,67.2764,0.05ug Pfizer
26,24,0.322453,0.0268669,0.00603303,67.8111,0.05ug Pfizer
27,24,0.316866,0.0209344,0.0046359,67.3072,0.05ug Pfizer
28,24,0.322453,0.0268669,0.00763293,67.1902,0.05ug Pfizer
29,24,0.31301,0.0209344,0.00600073,66.5176,0.05ug Pfizer
30,24,0.322453,0.0197654,0.00525466,67.6274,0.05ug Pfizer
31,24,0.31301,0.0209344,0.00507147,66.5176,0.05ug Pfizer
32,24,0.322453,0.0197654,0.00525466,67.259,0.05ug Pfizer
33,24,0.318107,0.0204197,0.00420346,66.9243,0.05ug Pfizer
34,24,0.322453,0.0197654,0.00525466,67.259,0.05ug Pfizer
35,24,0.328613,0.0262196,0.00420346,66.569,0.05ug Pfizer
36,24,0.324628,0.0298985,0.00434198,66.6865,0.05ug Pfizer
37,24,0.307467,0.0158247,0.0038018,66.4506,0.05ug Pfizer
38,24,0.319195,0.0271136,0.00434198,66.6962,0.05ug Pfizer
39,24,0.304861,0.0200112,0.00743564,66.9689,0.05ug Pfizer
40,24,0.333247,0.0271136,0.00434198,66.6962,0.05ug Pfizer
41,24,0.312655,0.0200112,0.00710041,66.9857,0.05ug Pfizer
42,24,0.333247,0.0271136,0.00434198,67.0434,0.05ug Pfizer
43,24,0.322914,0.0200112,0.00574826,67.3139,0.05ug Pfizer
44,24,0.341292,0.0255729,0.00421991,67.1689,0.05ug Pfizer
45,24,0.314812,0.0195382,0.00602842,67.7271,0.05ug Pfizer
46,24,0.336945,0.0260923,0.00457478,67.1689,0.05ug Pfizer
47,24,0.314452,0.0220802,0.00785431,68.2291,0.05ug Pfizer
48,24,0.317713,0.0273059,0.00567332,67.1689,0.05ug Pfizer
49,24,0.314452,0.0220802,0.00785431,68.2166,0.05ug Pfizer
50,24,0.321826,0.0277884,0.00605405,66.8476,0.05ug Pfizer
51,24,0.320039,0.0220802,0.00785431,66.0833,0.05ug Pfizer
52,24,0.321826,0.0208861,0.00482072,67.7437,0.05ug Pfizer
53,24,0.321018,0.030806,0.0062666,66.9491,0.05ug Pfizer
54,24,0.321826,0.0208861,0.00482072,67.5122,0.05ug Pfizer
55,24,0.289819,0.0199122,0.00736901,66.7601,0.05ug Pfizer
56,24,0.321826,0.0208861,0.00354589,67.5122,0.05ug Pfizer
57,24,0.315756,0.0233819,0.00541274,66.4822,0.05ug Pfizer
58,24,0.333167,0.0208861,0.00354589,67.6964,0.05ug Pfizer
59,24,0.335502,0.0233819,0.00396652,67.1798,0.05ug Pfizer
60,24,0.333167,0.0208861,0.00354589,66.9507,0.05ug Pfizer
61,24,0.33114,0.018514,0.00352946,67.6135,0.05ug Pfizer
62,24,0.333167,0.0208861,0.00294006,66.9507,0.05ug Pfizer
63,24,0.33964,0.018514,0.00352946,66.9616,0.05ug Pfizer
64,24,0.34866,0.0265047,0.00256042,67.286,0.05ug Pfizer
65,24,0.324958,0.0187502,0.00333643,68.2039,0.05ug Pfizer
66,24,0.315696,0.0265047,0.00397088,67.8129,0.05ug Pfizer
67,24,0.324958,0.0187502,0.00513172,68.2039,0.05ug Pfizer
68,24,0.344304,0.0265047,0.00397088,68.3992,0.05ug Pfizer
69,24,0.322795,0.02643,0.00513172,66.6567,0.05ug Pfizer
70,24,0.344304,0.0217258,0.00397088,67.6676,0.05ug Pfizer
71,24,0.322795,0.0212543,0.00513172,66.6567,0.05ug Pfizer
72,24,0.313397,0.0207806,0.00643694,68.0245,0.05ug Pfizer
73,24,0.322795,0.0212543,0.00283595,67.0915,0.05ug Pfizer
74,24,0.313397,0.0207806,0.00643694,65.6649,0.05ug Pfizer
75,24,0.329128,0.0212543,0.0049193,66.6369,0.05ug Pfizer
76,24,0.329127,0.0207806,0.00452675,68.3162,0.05ug Pfizer
77,24,0.314754,0.025348,0.0072432,66.6369,0.05ug Pfizer
78,24,0.320693,0.0230761,0.00580947,68.2243,0.05ug Pfizer
79,24,0.314754,0.025348,0.0072432,67.2221,0.05ug Pfizer
80,24,0.320693,0.0230761,0.00830085,68.2243,0.05ug Pfizer
81,24,0.314754,0.025348,0.0072432,67.2221,0.05ug Pfizer
82,24,0.320693,0.0274119,0.00666333,66.5387,0.05ug Pfizer
83,24,0.314539,0.025348,0.00745417,66.927,0.05ug Pfizer
84,24,0.334481,0.0229049,0.00358046,66.4759,0.05ug Pfizer
85,24,0.314539,0.025348,0.00745417,66.5501,0.05ug Pfizer
86,24,0.309967,0.0231177,0.00487873,67.29,0.05ug Pfizer
87,24,0.314539,0.027202,0.00745417,66.3585,0.05ug Pfizer
88,24,0.321838,0.0214781,0.00624478,67.8785,0.05ug Pfizer
89,24,0.331071,0.0184086,0.00509812,66.967,0.05ug Pfizer
90,24,0.293446,0.0214781,0.00930116,67.7756,0.05ug Pfizer
91,24,0.331071,0.0171619,0.00437347,66.8345,0.05ug Pfizer
92,24,0.293446,0.0214781,0.00930116,67.7756,0.05ug Pfizer
93,24,0.316962,0.0171619,0.00483742,67.5595,0.05ug Pfizer
94,24,0.321212,0.0214781,0.0091602,66.9188,0.05ug Pfizer
95,24,0.316962,0.0197333,0.00544599,67.4015,0.05ug Pfizer
96,24,0.321212,0.0293101,0.00542831,66.4424,0.05ug Pfizer
97,24,0.315147,0.0274123,0.00501899,67.2688,0.05ug Pfizer
98,24,0.321212,0.0259671,0.00440305,66.6549,0.05ug Pfizer
99,24,0.333187,0.0274123,0.00561414,67.0345,0.05ug Pfizer
100,24,0.323541,0.0254024,0.00588594,66.9668,0.05ug Pfizer
1,25,0.350095,0.0338985,0.00901275,67.3155,0.05ug Pfizer
2,25,0.35501,0.0218281,0.00402062,67.0484,0.05ug Pfizer
3,25,0.350095,0.025296,0.00666707,67.4862,0.05ug Pfizer
4,25,0.35501,0.0218281,0.00453005,66.888,0.05ug Pfizer
5,25,0.365293,0.0305654,0.00470239,66.4999,0.05ug Pfizer
6,25,0.351221,0.0274842,0.00615327,68.1578,0.05ug Pfizer
7,25,0.365293,0.0305654,0.00374956,66.4999,0.05ug Pfizer
8,25,0.350359,0.026435,0.00660584,66.436,0.05ug Pfizer
9,25,0.353075,0.0334978,0.00661871,66.3493,0.05ug Pfizer
10,25,0.335255,0.026435,0.00813684,66.436,0.05ug Pfizer
11,25,0.347096,0.0263064,0.00842081,67.1711,0.05ug Pfizer
12,25,0.350987,0.0287643,0.00621409,68.3371,0.05ug Pfizer
13,25,0.347096,0.0263064,0.00842081,67.7698,0.05ug Pfizer
14,25,0.348409,0.0287643,0.00758347,67.3335,0.05ug Pfizer
15,25,0.347096,0.0263064,0.00842081,67.7698,0.05ug Pfizer
16,25,0.359234,0.0287643,0.00663558,67.2088,0.05ug Pfizer
17,25,0.344387,0.0263064,0.0100159,67.6822,0.05ug Pfizer
18,25,0.359234,0.0287643,0.00663558,67.2088,0.05ug Pfizer
19,25,0.344387,0.0263064,0.0100159,66.994,0.05ug Pfizer
20,25,0.359234,0.0378743,0.00663558,67.5289,0.05ug Pfizer
21,25,0.344387,0.0301098,0.00910491,66.994,0.05ug Pfizer
22,25,0.360691,0.0296711,0.00894787,67.169,0.05ug Pfizer
23,25,0.344183,0.0301098,0.00670074,66.8911,0.05ug Pfizer
24,25,0.341767,0.0261392,0.0108881,66.958,0.05ug Pfizer
25,25,0.344183,0.0301098,0.0107701,67.4103,0.05ug Pfizer
26,25,0.341767,0.0261392,0.0120024,67.65,0.05ug Pfizer
27,25,0.347721,0.0301098,0.0107701,66.7657,0.05ug Pfizer
28,25,0.343096,0.0290544,0.0094655,66.5354,0.05ug Pfizer
29,25,0.354631,0.0276581,0.00868169,66.9033,0.05ug Pfizer
30,25,0.375127,0.0290544,0.0062219,66.8458,0.05ug Pfizer
31,25,0.341001,0.0276581,0.00743371,68.1839,0.05ug Pfizer
32,25,0.358785,0.0286346,0.00637799,67.5002,0.05ug Pfizer
33,25,0.337626,0.0296588,0.00643771,67.8295,0.05ug Pfizer
34,25,0.358785,0.0240866,0.00637799,67.4456,0.05ug Pfizer
35,25,0.372244,0.0275229,0.00304178,66.9246,0.05ug Pfizer
36,25,0.3504,0.0243493,0.00711249,67.4961,0.05ug Pfizer
37,25,0.372244,0.0275229,0.00281318,66.9246,0.05ug Pfizer
38,25,0.340561,0.0291752,0.00508817,67.1255,0.05ug Pfizer
39,25,0.372244,0.0275229,0.00486625,66.7314,0.05ug Pfizer
40,25,0.382658,0.0291752,0.00365495,66.4135,0.05ug Pfizer
41,25,0.371704,0.0278215,0.00769665,66.4236,0.05ug Pfizer
42,25,0.344053,0.0300377,0.00940218,66.4135,0.05ug Pfizer
43,25,0.356915,0.0278215,0.00769665,67.5329,0.05ug Pfizer
44,25,0.344053,0.0307456,0.00940218,66.4135,0.05ug Pfizer
45,25,0.349836,0.0278215,0.00769665,67.5329,0.05ug Pfizer
46,25,0.344053,0.0295105,0.00940218,67.5683,0.05ug Pfizer
47,25,0.357889,0.0278215,0.00769665,67.5329,0.05ug Pfizer
48,25,0.344053,0.0295105,0.00940218,67.6246,0.05ug Pfizer
49,25,0.352552,0.0305676,0.00613418,67.1688,0.05ug Pfizer
50,25,0.344053,0.0295105,0.00940218,67.6246,0.05ug Pfizer
51,25,0.352552,0.0242153,0.00469347,66.9451,0.05ug Pfizer
52,25,0.344053,0.0295105,0.00702557,67.2067,0.05ug Pfizer
53,25,0.375064,0.0242153,0.00290807,66.5612,0.05ug Pfizer
54,25,0.360751,0.0301515,0.00571813,66.2634,0.05ug Pfizer
55,25,0.375064,0.0242153,0.00552026,67.39,0.05ug Pfizer
56,25,0.360751,0.0301515,0.00571813,67.8026,0.05ug Pfizer
57,25,0.333246,0.0277002,0.0119869,67.6457,0.05ug Pfizer
58,25,0.360751,0.0301515,0.00571813,67.8026,0.05ug Pfizer
59,25,0.333246,0.0277002,0.0133746,67.6457,0.05ug Pfizer
60,25,0.379505,0.0301515,0.00654425,66.5511,0.05ug Pfizer
61,25,0.339591,0.0277002,0.0096264,67.6457,0.05ug Pfizer
62,25,0.379505,0.0301515,0.00401345,66.5511,0.05ug Pfizer
63,25,0.328524,0.0277002,0.0100515,66.8225,0.05ug Pfizer
64,25,0.379505,0.0329442,0.00401345,67.6866,0.05ug Pfizer
65,25,0.341512,0.0302368,0.0112508,68.2676,0.05ug Pfizer
66,25,0.372491,0.0278565,0.00362172,67.2,0.05ug Pfizer
67,25,0.341512,0.0302368,0.00912115,68.2676,0.05ug Pfizer
68,25,0.372491,0.0278565,0.00362172,67.8407,0.05ug Pfizer
69,25,0.348908,0.0302368,0.00736285,67.5915,0.05ug Pfizer
70,25,0.355909,0.0269787,0.00965914,66.559,0.05ug Pfizer
71,25,0.37442,0.0347887,0.00649663,66.5837,0.05ug Pfizer
72,25,0.38222,0.0351868,0.00421207,66.559,0.05ug Pfizer
73,25,0.340508,0.0369584,0.00960556,66.9894,0.05ug Pfizer
74,25,0.37797,0.0351868,0.00421207,67.0191,0.05ug Pfizer
75,25,0.341369,0.0369584,0.0115295,66.9806,0.05ug Pfizer
76,25,0.356756,0.0323607,0.00551167,66.7705,0.05ug Pfizer
77,25,0.348702,0.02268,0.0115295,66.9806,0.05ug Pfizer
78,25,0.356756,0.0323607,0.00551167,67.7824,0.05ug Pfizer
79,25,0.371975,0.0228032,0.00684038,66.9808,0.05ug Pfizer
80,25,0.356756,0.0323607,0.00551167,67.7824,0.05ug Pfizer
81,25,0.371975,0.024065,0.00684038,66.8627,0.05ug Pfizer
82,25,0.356756,0.0280779,0.00551167,67.1392,0.05ug Pfizer
83,25,0.379045,0.024065,0.00315077,67.3164,0.05ug Pfizer
84,25,0.356756,0.0280779,0.00650205,66.5591,0.05ug Pfizer
85,25,0.344969,0.0235174,0.00505315,67.0387,0.05ug Pfizer
86,25,0.356756,0.0240197,0.00650205,66.5591,0.05ug Pfizer
87,25,0.351161,0.0266478,0.0103821,66.688,0.05ug Pfizer
88,25,0.352001,0.0240197,0.008907,66.5591,0.05ug Pfizer
89,25,0.3503,0.0266478,0.0106336,67.128,0.05ug Pfizer
90,25,0.364864,0.0317569,0.00666114,67.2674,0.05ug Pfizer
91,25,0.345982,0.0266478,0.00941621,67.128,0.05ug Pfizer
92,25,0.364864,0.0317569,0.00666114,67.2674,0.05ug Pfizer
93,25,0.345982,0.0266478,0.00941621,67.128,0.05ug Pfizer
94,25,0.341991,0.0317569,0.00666114,67.2674,0.05ug Pfizer
95,25,0.353734,0.028797,0.0112589,67.283,0.05ug Pfizer
96,25,0.34325,0.0283544,0.0090733,66.1302,0.05ug Pfizer
97,25,0.355087,0.028797,0.0112589,67.283,0.05ug Pfizer
98,25,0.34325,0.0283544,0.0092113,68.2222,0.05ug Pfizer
99,25,0.334602,0.0256117,0.0112589,67.8848,0.05ug Pfizer
100,25,0.34325,0.0283544,0.0092113,65.8746,0.05ug Pfizer
